instance,output,time
metitarski/exp-pi-weak2.smt2,error: Command exited with non-zero status 1 :: 0.01,0.01
dreal-conv/flyspeck/878.smt2,timeout,1000
dreal-conv/flyspeck/648.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_11b.transcendental.k4.smt2,sat,0.05
metitarski/sin-error-analysis-5.smt2,sat (delta),0.01
dreal-conv/flyspeck/134.smt2,timeout,1000
bmc/WBS_blue_faulty_arch2_01_p0.transcendental.k10.smt2,unsat,0.11
metitarski/log-nest-exp-upper1.smt2,unsat,0.03
dreal-conv/flyspeck/199.smt2,timeout,1000
dreal-conv/flyspeck/603.smt2,timeout,1000
dreal-conv/flyspeck/92.smt2,timeout,1000
bmc/sat_14.transcendental.k0.smt2,unsat,0.06
metitarski/tan-problem-3.smt2,unsat,0.13
dreal-conv/flyspeck/178.smt2,timeout,1000
dreal-conv/flyspeck/168.smt2,timeout,1000
bmc/sat_09.transcendental.k0.smt2,unsat,0.03
bmc/heater_01.transcendental.k1.smt2,unsat,0.02
dreal-conv/flyspeck/12.smt2,timeout,1000
metitarski/log-lower-10.smt2,unsat,0.02
dreal-conv/flyspeck/237.smt2,timeout,1000
metitarski/MUTANT-1.smt2,unsat,0.01
bmc/strogatz_ex_7_3_5.transcendental.k2.smt2,timeout,1000
dreal-conv/flyspeck/702.smt2,timeout,1000
metitarski/sin-cos-problem-diff5a.smt2,timeout,1000
dreal-conv/flyspeck/765.smt2,timeout,1000
dreal-conv/tests/kinematic_misc_1.smt2,timeout,1000
metitarski/two-variable-problem-1.smt2,unsat,0.02
bmc/WBS_blue_faulty_arch4_02_p0.transcendental.k10.smt2,unsat,0.94
bmc/sat_14.transcendental.k4.smt2,unsat,40.54
dreal-conv/flyspeck/26.smt2,timeout,1000
dreal-conv/tests/13.smt2,timeout,1000
dreal-conv/flyspeck/299.smt2,timeout,1000
bmc/mirko_example_02.k10.smt2,unsat,0.07
bmc/sat_02.transcendental.k5.smt2,unsat,0.33
bmc/dumortier_llibre_artes_ex_10_9.transcendental.k2.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_10_15_i.transcendental.k3.smt2,sat,0.31
metitarski/log-lower-9.smt2,unsat,0.03
metitarski/Arthan1C.smt2,unsat,0.04
bmc/nav_09.transcendental.k10.smt2,unsat,0.54
dreal-conv/flyspeck/460.smt2,segfault,0.51
dreal-conv/flyspeck/164.smt2,timeout,1000
dreal-conv/tests/scungao_02.smt2,sat,0.43
bmc/nav_08.transcendental.k4.smt2,unsat,0.03
dreal-conv/flyspeck/787.smt2,timeout,1000
bmc/heater_01.transcendental.k5.smt2,timeout,1000
metitarski/trigpoly-356-6b.smt2,timeout,1000
dreal-conv/flyspeck/760.smt2,timeout,1000
dreal-conv/flyspeck/848.smt2,timeout,1000
dreal-conv/flyspeck/409.smt2,timeout,1000
bmc/heater_08.transcendental.k3.smt2,timeout,1000
metitarski/log-fun-ineq-f2-sqrt.smt2,sat (delta),0.03
bmc/hamiltonian_system_1.transcendental.k1.smt2,sat,0.01
dreal-conv/flyspeck/88.smt2,timeout,1000
dreal-conv/flyspeck/795.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_11a.transcendental.k2.smt2,sat,0.01
dreal-conv/flyspeck/776.smt2,timeout,1000
metitarski/asin-3.smt2,unsat,0.04
bmc/nav_17.transcendental.k5.smt2,unsat,0.42
dreal-conv/flyspeck/672.smt2,timeout,1000
metitarski/sin-problem-2.smt2,unsat,0.01
bmc/dumortier_llibre_artes_ex_10_9.transcendental.k10.smt2,timeout,1000
dreal-conv/flyspeck/105.smt2,timeout,1000
metitarski/Chua-1-VC2-L.smt2,unsat,0.02
bmc/nav_12.transcendental.k3.smt2,unsat,0.02
bmc/nav_01.transcendental.k3.smt2,unsat,0.03
metitarski/tan-problem-1-sin.smt2,sat (delta),0.07
dreal-conv/powersystems/dreal_file_3_5.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.05,0.05
metitarski/trigpoly-356-5b-pi.smt2,timeout,1000
bmc/bhatia_szego_ex_2_4_page_68.transcendental.k1.smt2,unsat,0.01
metitarski/Nichols-Plot-Simple-Example-3-weak.smt2,unsat,0.01
dreal-conv/flyspeck/273.smt2,timeout,1000
dreal-conv/flyspeck/676.smt2,timeout,1000
bmc/mirko_example_01.k4.smt2,unsat,0.1
bmc/strogatz_ex_6_6_2_limit_cycle.transcendental.k4.smt2,"error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/utils/assignment.c:125: lp_assignment_get_value_approx: Assertion `lp_assignment_get_value(m, x)->type != LP_VALUE_NONE' failed. :: Command exited with non-zero status 21 :: 0.11",0.11
dreal-conv/flyspeck/467.smt2,timeout,1000
dreal-conv/flyspeck/162.smt2,timeout,1000
metitarski/Tunnel-3-VC-L.smt2,unsat,0.01
dreal-conv/flyspeck/360.smt2,timeout,1000
dreal-conv/flyspeck/814.smt2,timeout,1000
bmc/djaballah_chaputot_kieffer_boussou_2015_ex1.transcendental.k1.smt2,sat,0.01
bmc/synthetic_example1.transcendental.k10.smt2,sat (delta),0.03
dreal-conv/flyspeck/257.smt2,sat (delta),0.03
bmc/hamiltonian_system_1.transcendental.k3.smt2,sat (delta),0.01
bmc/heater_11.transcendental.k0.smt2,unsat,0.01
bmc/WBS_blue_faulty_arch2_02_p0.transcendental.k2.smt2,unsat,0.39
bmc/arrowsmith_and_place_fig_1_30_page_14.transcendental.k2.smt2,sat,0.01
dreal-conv/tests/kinematic_arm_1DOF_5.smt2,unsat,0.02
dreal-conv/flyspeck/784.smt2,timeout,1000
bmc/nav_08.transcendental.k5.smt2,unsat,0.09
bmc/nav_21.transcendental.k0.smt2,unsat,0.01
bmc/dumortier_llibre_artes_ex_1_9a.transcendental.k3.smt2,sat,0.02
bmc/liu_zhan_zhao_emsoft11_ex_25.transcendental.k1.smt2,sat (delta),0.02
metitarski/Integrator.smt2,unsat,0.01
dreal-conv/flyspeck/446.smt2,timeout,1000
dreal-conv/tests/kinematic_arm_2DOF_3l_2.smt2,unsat,0.06
dreal-conv/flyspeck/209.smt2,timeout,1000
dreal-conv/tests/kinematic_fbl_4.smt2,unsat,0.02
dreal-conv/flyspeck/622.smt2,timeout,1000
dreal-conv/flyspeck/445.smt2,timeout,1000
bmc/bhatia_szego_ex_2_4_page_68.transcendental.k3.smt2,error: Command exited with non-zero status 1 :: 0.26,0.26
bmc/fitzhugh_nagumo_ben_sassi_girard_2.transcendental.k4.smt2,sat (delta),0.05
metitarski/sin-344-3.smt2,timeout,1000
bmc/fitzhugh_nagumo_ben_sassi_girard_2.transcendental.k1.smt2,sat,0.01
dreal-conv/tests/kinematic_arm_2DOF_1l_3.smt2,unsat,0.09
bmc/prajna_phd_thesis_2_4_1_page_31.transcendental.k5.smt2,sat (delta),0.02
bmc/strogatz_ex_6_6_2_limit_cycle.transcendental.k1.smt2,unsat,0.02
metitarski/trig-squared6.smt2,timeout,1000
bmc/WBS_blue_faulty_arch4_02_p1.transcendental.k3.smt2,unsat,1.96
metitarski/polypaver-sqrt43-int_B.smt2,timeout,1000
bmc/nav_06.transcendental.k1.smt2,unsat,0.01
metitarski/sqrt-cos-problem-2-2vars.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/number/value.c:958: lp_value_to_double: Assertion `0' failed. :: Command exited with non-zero status 21 :: 0.14,0.14
bmc/nav_06.transcendental.k5.smt2,unsat,0.03
bmc/dumortier_llibre_artes_ex_10_9.transcendental.k5.smt2,timeout,1000
dreal-conv/flyspeck/653.smt2,timeout,1000
metitarski/log-3615-sqrt.smt2,unsat,0.02
dreal-conv/flyspeck/241.smt2,timeout,1000
metitarski/ground-problem-22.smt2,unsat,0.01
dreal-conv/flyspeck/521.smt2,timeout,1000
bmc/nav_13.transcendental.k5.smt2,timeout,1000
metitarski/sin-cos-problem-4.smt2,unsat,0.52
metitarski/sin-cos-2var2.smt2,timeout,1000
dreal-conv/flyspeck/441.smt2,timeout,1000
metitarski/sqrt-1mcosq-5-weak.smt2,unsat,0.24
dreal-conv/flyspeck/302.smt2,timeout,1000
metitarski/sqrt-problem-13.smt2,timeout,1000
metitarski/exp-problem-5.smt2,unsat,0.01
dreal-conv/flyspeck/84.smt2,timeout,1000
bmc/heater_09.transcendental.k0.smt2,unsat,0.01
bmc/wiggins_ex_18_1_2.transcendental.k3.smt2,sat,0.01
bmc/nav_02.transcendental.k10.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_10_15_ii.transcendental.k2.smt2,timeout,1000
dreal-conv/flyspeck/115.smt2,timeout,1000
metitarski/nfm-middle-right-verify-1.smt2,unsat,0.14
metitarski/log-lower-8.smt2,unsat,0.01
bmc/dumortier_llibre_artes_ex_1_9b.transcendental.k2.smt2,timeout,1000
metitarski/trigpoly-3512-3.smt2,timeout,1000
bmc/vinograd_system_chicone_1_145_page_80.transcendental.k3.smt2,timeout,1000
metitarski/sin-error-analysis-1.smt2,sat (delta),0.02
dreal-conv/flyspeck/483.smt2,timeout,1000
dreal-conv/flyspeck/828.smt2,timeout,1000
bmc/heater_15.transcendental.k2.smt2,unsat,0.07
metitarski/atan-error-analysis-1-weak.smt2,sat (delta),0.13
metitarski/trigpoly-356-6a-pi.smt2,timeout,1000
metitarski/sin-cos-problem-Kubo-weak.smt2,timeout,1000
dreal-conv/tests/kinematic_arm_2DOF_1l_6.smt2,unsat,0.21
dreal-conv/flyspeck/253.smt2,timeout,1000
metitarski/polypaver-bench-sqrt.smt2,unsat,0.01
dreal-conv/flyspeck/262.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_1_31_page_14.transcendental.k4.smt2,unsat,0.03
bmc/nav_07.transcendental.k2.smt2,unsat,0.02
bmc/shimizu_morioka_system.transcendental.k1.smt2,sat,0.01
dreal-conv/powersystems/dreal_file_4_5.smt2,sat (delta),5.21
metitarski/Nichols-Plot-Simple-Example-3.smt2,unsat,0.01
metitarski/log-upper-27-sqrt-weak.smt2,unsat,0.05
dreal-conv/flyspeck/180.smt2,timeout,1000
metitarski/exp-fun-ineq-c-I-6.smt2,error: Command terminated by signal 8 :: 0.04,0.04
bmc/dumortier_llibre_artes_ex_10_15_i.transcendental.k5.smt2,timeout,1000
bmc/wiggins_ex_18_7_3_n.transcendental.k5.smt2,timeout,1000
bmc/heater_01.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/296.smt2,timeout,1000
dreal-conv/flyspeck/698.smt2,timeout,1000
dreal-conv/tests/kinematic_misc_33.smt2,sat (delta),0.28
dreal-conv/flyspeck/343.smt2,timeout,1000
dreal-conv/flyspeck/804.smt2,timeout,1000
dreal-conv/flyspeck/667.smt2,timeout,1000
bmc/strogatz_ex_6_6_1_reversible_system.transcendental.k4.smt2,sat (delta),0.03
bmc/lotka_volterra_fourth_quadrant.transcendental.k1.smt2,unsat,0.01
bmc/heater_14.transcendental.k10.smt2,timeout,1000
metitarski/log-lower-14.smt2,unsat,0.02
dreal-conv/flyspeck/468.smt2,timeout,1000
bmc/sat_15.transcendental.k2.smt2,unsat,21.77
dreal-conv/flyspeck/855.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_1_9a.transcendental.k4.smt2,timeout,1000
metitarski/trigpoly-352-1.smt2,error: Command exited with non-zero status 1 :: 9.71,9.71
bmc/WBS_blue_faulty_arch2_02_p1.transcendental.k2.smt2,sat (delta),0.15
metitarski/two-variable-problem-3.smt2,sat (delta),0.04
dreal-conv/flyspeck/583.smt2,timeout,1000
metitarski/asin-8-vars4.smt2,timeout,1000
dreal-conv/flyspeck/147.smt2,timeout,1000
dreal-conv/flyspeck/668.smt2,timeout,1000
metitarski/trigpoly-359-2-weak.smt2,timeout,1000
dreal-conv/flyspeck/604.smt2,timeout,1000
bmc/cfa_test0007.k2.smt2,unsat,0.01
metitarski/ground-problem-17.smt2,unsat,0.01
bmc/heater_08.transcendental.k5.smt2,timeout,1000
metitarski/ground-problem-16.smt2,unsat,0.01
metitarski/cosec-problem-3a.smt2,timeout,1000
metitarski/log-upper-21-sqrt-weak.smt2,unsat,0.02
bmc/nav_07.transcendental.k4.smt2,error: Command exited with non-zero status 1 :: 0.05,0.05
bmc/sat_07.transcendental.k4.smt2,unsat,2.5
dreal-conv/flyspeck/187.smt2,timeout,1000
dreal-conv/tests/16.smt2,timeout,1000
dreal-conv/flyspeck/53.smt2,timeout,1000
dreal-conv/flyspeck/375.smt2,timeout,1000
bmc/tomlin_aircraft_roundabout_maneuver.k3.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.18,0.18
bmc/prajna_phd_thesis_2_4_1_page_31.transcendental.k3.smt2,sat,0.01
dreal-conv/flyspeck/724.smt2,timeout,1000
metitarski/polypaver-sqrt43-int-3vars_A.smt2,unsat,0.01
metitarski/cos-3411-c.smt2,unsat,0.04
metitarski/log-lower-7.smt2,unsat,0.02
bmc/nav_19.transcendental.k0.smt2,unsat,0.01
metitarski/sin-problem-5.smt2,unsat,0.33
bmc/sat_01.transcendental.k4.smt2,unsat,0.18
bmc/lotka_volterra_fourth_quadrant.transcendental.k5.smt2,unsat,0.01
metitarski/exp-problem-2.smt2,unsat,0.01
bmc/keymaera_nonlinear1.transcendental.k0.smt2,unsat,0.01
metitarski/Chua-1-VC1-U-sincos.smt2,timeout,1000
metitarski/log-lower-4.smt2,unsat,0.01
metitarski/sin-3425a-weak.smt2,timeout,1000
bmc/WBS_blue_faulty_arch2_02_p0.transcendental.k1.smt2,unsat,0.25
bmc/nav_16.transcendental.k1.smt2,unsat,0.01
bmc/WBS_blue_faulty_arch2_03_p1.transcendental.k10.smt2,timeout,1000
bmc/heater_12.transcendental.k10.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_10_15_ii.transcendental.k4.smt2,timeout,1000
bmc/nav_02.transcendental.k5.smt2,unsat,0.06
dreal-conv/flyspeck/714.smt2,timeout,1000
metitarski/Nichols-Plot-Inverted-Pendulum-Fails-1-1.smt2,timeout,1000
dreal-conv/flyspeck/891.smt2,timeout,1000
dreal-conv/tests/01.smt2,sat (delta),0.04
bmc/wiggins_ex_17_1_2.transcendental.k3.smt2,sat,0.01
bmc/arrowsmith_and_place_fig_3_1_page_72.transcendental.k4.smt2,"error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/utils/assignment.c:125: lp_assignment_get_value_approx: Assertion `lp_assignment_get_value(m, x)->type != LP_VALUE_NONE' failed. :: Command exited with non-zero status 21 :: 47.07",47.07
bmc/heater_04.transcendental.k10.smt2,timeout,1000
metitarski/log-fun-ineq-a2.smt2,unsat,0.02
metitarski/HEATING.smt2,timeout,1000
dreal-conv/flyspeck/631.smt2,timeout,1000
dreal-conv/flyspeck/191.smt2,timeout,1000
bmc/heater_12.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/339.smt2,timeout,1000
bmc/heater_03.transcendental.k4.smt2,timeout,1000
dreal-conv/tests/kinematic_misc_14.smt2,unsat,0.12
bmc/arrowsmith_and_place_fig_3_1_page_72.transcendental.k0.smt2,unsat,0.01
bmc/arrowsmith_and_place_fig_3_8_page_82.transcendental.k10.smt2,timeout,1000
bmc/dai_gan_xhia_zhan_jsc14_ex2.transcendental.k3.smt2,sat,0.02
metitarski/sin-problem-9.smt2,unsat,0.02
dreal-conv/flyspeck/697.smt2,timeout,1000
metitarski/trigpoly-3512-4-weak.smt2,timeout,1000
dreal-conv/flyspeck/737.smt2,timeout,1000
dreal-conv/powersystems/dreal_file_2_15.smt2,sat,0.05
dreal-conv/flyspeck/472.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/number/value.c:958: lp_value_to_double: Assertion `0' failed. :: Command exited with non-zero status 21 :: 309.70,309.7
bmc/arrowsmith_and_place_fig_1_30_page_14.transcendental.k1.smt2,sat,0.01
dreal-conv/flyspeck/516.smt2,timeout,1000
dreal-conv/flyspeck/131.smt2,timeout,1000
dreal-conv/flyspeck/31.smt2,timeout,1000
dreal-conv/flyspeck/216.smt2,timeout,1000
dreal-conv/flyspeck/736.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_5_2.transcendental.k3.smt2,sat,0.02
bmc/nav_18.transcendental.k4.smt2,unsat,0.03
bmc/arrowsmith_and_place_fig_3_8_page_82.transcendental.k1.smt2,unsat,0.01
bmc/WBS_blue_faulty_arch4_02_p0.transcendental.k3.smt2,unsat,1.36
bmc/dai_gan_xhia_zhan_jsc14_ex5.transcendental.k3.smt2,sat,0.02
dreal-conv/flyspeck/251.smt2,timeout,1000
dreal-conv/flyspeck/354.smt2,timeout,1000
dreal-conv/flyspeck/24.smt2,timeout,1000
dreal-conv/flyspeck/338.smt2,timeout,1000
dreal-conv/flyspeck/484.smt2,timeout,1000
dreal-conv/flyspeck/734.smt2,timeout,1000
bmc/dumortier_llibre_artes_ex_10_11.transcendental.k2.smt2,timeout,1000
bmc/unstable_unit_circle3.transcendental.k10.smt2,timeout,1000
bmc/liu_zhan_zhao_emsoft11_ex_25.transcendental.k10.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.06,0.06
metitarski/Nichols-Plot-Inverted-Pendulum-Fails-2-3.smt2,unsat,0.01
dreal-conv/tests/hansen_hockey.smt2,unsat,0.3
dreal-conv/flyspeck/245.smt2,timeout,1000
metitarski/log-nest-exp.smt2,sat (delta),0.09
metitarski/sin-3425a.smt2,timeout,1000
metitarski/ground-problem-6.smt2,unsat,0.01
bmc/freezer.k4.smt2,unsat,0.13
metitarski/two-variable-problem-7.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.02,0.02
bmc/dumortier_llibre_artes_ex_5_13.transcendental.k3.smt2,sat (delta),0.02
metitarski/log-upper-28-weak.smt2,unsat,0.03
dreal-conv/flyspeck/792.smt2,timeout,1000
bmc/heater_03.transcendental.k2.smt2,unsat,0.03
bmc/heater_14.transcendental.k1.smt2,unsat,0.02
metitarski/sin-cos-problem-3.smt2,unsat,0.12
dreal-conv/flyspeck/57.smt2,timeout,1000
metitarski/trigpoly-3512-5-weak.smt2,unsat,61.66
dreal-conv/flyspeck/106.smt2,timeout,1000
bmc/WBS_blue_faulty_arch2_02_p1.transcendental.k4.smt2,sat (delta),150.34
dreal-conv/flyspeck/223.smt2,timeout,1000
dreal-conv/flyspeck/118.smt2,timeout,1000
metitarski/cos-problem-5.smt2,unsat,0.88
dreal-conv/flyspeck/586.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/number/value.c:958: lp_value_to_double: Assertion `0' failed. :: Command exited with non-zero status 21 :: 487.67,487.67
metitarski/atan-problem-2-weakT.smt2,timeout,1000
metitarski/Tunnel-1-VC-U.smt2,unsat,0.01
metitarski/exp-upper-9-div.smt2,unsat,0.02
metitarski/exp-upper-19.smt2,unsat,0.02
dreal-conv/flyspeck/246.smt2,timeout,1000
bmc/sat_13.transcendental.k2.smt2,unsat,3.08
dreal-conv/flyspeck/408.smt2,timeout,1000
metitarski/exp-over-squared.smt2,unsat,0.02
dreal-conv/flyspeck/832.smt2,sat (delta),222.52
bmc/forsman_phd_ex_6_1_page_99.transcendental.k2.smt2,unsat,420.12
dreal-conv/flyspeck/261.smt2,timeout,1000
bmc/WBS_blue_faulty_arch4_03_p1.transcendental.k0.smt2,unsat,0.04
metitarski/abs-problem-5-sqrt.smt2,error: Command exited with non-zero status 1 :: 0.02,0.02
metitarski/atan-problem-2-weak.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_1_30_page_14.transcendental.k4.smt2,sat,0.02
bmc/heater_13.transcendental.k2.smt2,unsat,0.15
dreal-conv/flyspeck/812.smt2,timeout,1000
bmc/cfa_test0010.k5.smt2,unsat,0.03
bmc/unstable_unit_circle3.transcendental.k3.smt2,unsat,13.92
dreal-conv/flyspeck/204.smt2,timeout,1000
dreal-conv/flyspeck/775.smt2,timeout,1000
bmc/forsman_phd_ex_6_14_page_119.transcendental.k5.smt2,sat (delta),0.04
bmc/heater_11.transcendental.k1.smt2,unsat,0.06
dreal-conv/flyspeck/185.smt2,timeout,1000
metitarski/RL-high-pass-circuit-gain.smt2,unsat,0.01
dreal-conv/tests/kinematic_arm_2DOF_3l_3.smt2,unsat,0.16
metitarski/Melquiond1.smt2,unsat,0.02
dreal-conv/flyspeck/543.smt2,timeout,1000
metitarski/asin-6.smt2,unsat,0.26
bmc/nav_08.transcendental.k2.smt2,unsat,0.02
metitarski/sin-3426-4b.smt2,timeout,1000
metitarski/atan-error-analysis-3-weak.smt2,sat (delta),0.01
bmc/lotka_volterra_fourth_quadrant.transcendental.k0.smt2,unsat,0.01
bmc/arrowsmith_and_place_fig_1_35_page_17.transcendental.k1.smt2,unsat,0.01
metitarski/cos-error-analysis-1.smt2,sat (delta),0.03
dreal-conv/flyspeck/417.smt2,timeout,1000
dreal-conv/flyspeck/582.smt2,timeout,1000
metitarski/Chua-1-VC1-L-sincos.smt2,unsat,0.03
dreal-conv/flyspeck/61.smt2,timeout,1000
dreal-conv/flyspeck/553.smt2,timeout,1000
dreal-conv/flyspeck/5.smt2,timeout,1000
bmc/nav_08.transcendental.k3.smt2,unsat,0.03
metitarski/sin-3426-3b-weak.smt2,timeout,1000
bmc/darboux_christoffel_int_goriely_page_58.transcendental.k0.smt2,unsat,0.01
bmc/nav_06.transcendental.k10.smt2,unsat,0.33
bmc/nav_09.transcendental.k0.smt2,unsat,0.01
metitarski/log-upper-7.smt2,unsat,0.01
bmc/dumortier_llibre_artes_ex_10_11.transcendental.k5.smt2,timeout,1000
dreal-conv/flyspeck/643.smt2,timeout,1000
bmc/strogatz_ex_6_1_9_dipole.transcendental.k3.smt2,sat,0.01
bmc/dai_gan_xhia_zhan_jsc14_ex1.transcendental.k4.smt2,sat,0.02
bmc/heater_02.transcendental.k10.smt2,timeout,1000
metitarski/exp-upper-7.smt2,unsat,0.03
dreal-conv/flyspeck/243.smt2,timeout,1000
metitarski/sin-cos-problem-5-weak.smt2,unsat,0.23
dreal-conv/flyspeck/58.smt2,timeout,1000
dreal-conv/flyspeck/340.smt2,timeout,1000
bmc/strogatz_ex_7_3_5.transcendental.k0.smt2,unsat,0.01
metitarski/exp-ln-2-sqrt-weak.smt2,error: Command exited with non-zero status 1 :: 0.02,0.02
metitarski/abs-problem-5.smt2,error: Command exited with non-zero status 1 :: 0.02,0.02
dreal-conv/flyspeck/759.smt2,timeout,1000
bmc/vinograd_system_chicone_1_145_page_80.transcendental.k10.smt2,timeout,1000
dreal-conv/flyspeck/549.smt2,timeout,1000
bmc/nav_11.transcendental.k2.smt2,unsat,0.02
dreal-conv/flyspeck/842.smt2,timeout,1000
bmc/nav_08.transcendental.k1.smt2,unsat,0.01
bmc/strogatz_ex_7_3_5.transcendental.k5.smt2,timeout,1000
dreal-conv/flyspeck/456.smt2,timeout,1000
dreal-conv/flyspeck/480.smt2,timeout,1000
dreal-conv/flyspeck/256.smt2,timeout,1000
dreal-conv/flyspeck/573.smt2,timeout,1000
dreal-conv/flyspeck/196.smt2,timeout,1000
dreal-conv/flyspeck/469.smt2,timeout,1000
dreal-conv/flyspeck/233.smt2,timeout,1000
dreal-conv/flyspeck/97.smt2,timeout,1000
dreal-conv/flyspeck/706.smt2,timeout,1000
metitarski/cos-problem-3.smt2,unsat,0.01
metitarski/sin-index-3.smt2,unsat,0.06
dreal-conv/flyspeck/703.smt2,timeout,1000
bmc/cfa_test0010.k2.smt2,unsat,0.01
bmc/sat_11.transcendental.k5.smt2,unsat,10.4
metitarski/log-fun-ineq-f1.smt2,sat (delta),0.03
bmc/nav_09.transcendental.k1.smt2,unsat,0.02
dreal-conv/flyspeck/314.smt2,timeout,1000
dreal-conv/flyspeck/673.smt2,timeout,1000
bmc/sat_06.transcendental.k4.smt2,unsat,0.52
dreal-conv/flyspeck/587.smt2,timeout,1000
dreal-conv/tests/lei_02.smt2,sat (delta),0.01
dreal-conv/tests/osmosis-hockey-ML3.smt2,unsat,0.21
dreal-conv/flyspeck/137.smt2,timeout,1000
bmc/forsman_phd_ex_6_1_page_99.transcendental.k4.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.67,0.67
bmc/dumortier_llibre_artes_ex_1_9b.transcendental.k3.smt2,sat,0.02
bmc/ben_sassi_girard_sankaranarayanan_2014_fitzhugh-nagumo.transcendental.k1.smt2,sat,0.01
dreal-conv/flyspeck/785.smt2,timeout,1000
bmc/heater_06.transcendental.k3.smt2,unsat,2.43
bmc/nav_12.transcendental.k1.smt2,unsat,0.01
dreal-conv/flyspeck/748.smt2,timeout,1000
dreal-conv/flyspeck/433.smt2,timeout,1000
dreal-conv/flyspeck/312.smt2,timeout,1000
bmc/sat_09.transcendental.k1.smt2,unsat,1.59
bmc/sat_10.transcendental.k1.smt2,unsat,1.56
metitarski/trigpoly-3510-4.smt2,unsat,0.04
bmc/dumortier_llibre_artes_ex_1_9a.transcendental.k5.smt2,timeout,1000
metitarski/sin-cos-problem-6.smt2,unsat,0.16
bmc/nav_13.transcendental.k10.smt2,unsat,0.74
dreal-conv/flyspeck/3.smt2,timeout,1000
dreal-conv/flyspeck/453.smt2,timeout,1000
metitarski/abs-problem-15.smt2,sat (delta),0.03
metitarski/cos-power-1.smt2,timeout,1000
metitarski/sin-recip-2.smt2,unsat,0.07
bmc/sat_04.transcendental.k1.smt2,unsat,0.06
dreal-conv/flyspeck/721.smt2,timeout,1000
dreal-conv/flyspeck/913.smt2,timeout,1000
bmc/forsman_phd_ex_6_14_page_119.transcendental.k4.smt2,timeout,1000
metitarski/log-upper-27-weak.smt2,unsat,0.13
bmc/dai_gan_xhia_zhan_jsc14_ex5.transcendental.k4.smt2,sat (delta),0.03
dreal-conv/flyspeck/208.smt2,timeout,1000
metitarski/sin-3426-4a.smt2,timeout,1000
dreal-conv/flyspeck/823.smt2,timeout,1000
dreal-conv/flyspeck/348.smt2,timeout,1000
bmc/man_maccallum_goriely_page_57.transcendental.k0.smt2,unsat,0.01
dreal-conv/flyspeck/25.smt2,timeout,1000
bmc/sat_07.transcendental.k0.smt2,unsat,0.02
metitarski/sin-cos-problem-diff1b.smt2,unsat,1.02
bmc/sat_10.transcendental.k0.smt2,unsat,0.04
bmc/nav_20.transcendental.k5.smt2,unsat,0.41
metitarski/sin-344-2-weak.smt2,timeout,1000
bmc/arrowsmith_and_place_fig_3_5c_page_79.transcendental.k2.smt2,error: yices_smt2: /build/libpoly0-udZsPE/libpoly0-2.0/src/polynomial/coefficient.c:3054: coefficient_resolve_algebraic: Assertion `coefficient_is_univariate(A_alg)' failed. :: Command exited with non-zero status 21 :: 0.20,0.2
metitarski/two-variable-problem-2.smt2,sat (delta),0.03
bmc/nav_15.transcendental.k1.smt2,unsat,0.01
bmc/arrowsmith_and_place_fig_3_1_page_72.transcendental.k1.smt2,sat (delta),0.03
bmc/forsman_phd_ex_6_14_page_119.transcendental.k0.smt2,unsat,0.01
bmc/dumortier_llibre_artes_ex_1_11a.transcendental.k10.smt2,sat (delta),0.04
